fecha;siglas;grupo_edad;hombres;mujeres;enfermos
2020-10-07;ZA;20-29;192;233;425
2020-10-07;CyL;20-29;5461;6473;11934
2020-10-07;BU;30-39;1213;1477;2690
2020-10-07;SO;30-39;299;408;707
2020-10-07;ZA;30-39;252;345;597
2020-10-07;CyL;30-39;6629;8825;15454
2020-10-07;BU;40-49;1562;1869;3431
2020-10-07;LE;40-49;1331;1943;3274
2020-10-07;PA;40-49;584;690;1274
2020-10-07;SA;40-49;1289;1727;3016
2020-10-07;SE;40-49;801;1115;1916
2020-10-07;SO;40-49;424;601;1025
2020-10-07;VA;40-49;1899;2617;4516
2020-10-07;LE;50-59;1265;1860;3125
2020-10-07;SA;50-59;1441;2064;3505
2020-10-07;SE;50-59;933;1390;2323
2020-10-07;VA;50-59;1605;2251;3856
2020-10-07;CyL;50-59;8555;12270;20825
2020-10-07;AV;60-69;516;579;1095
2020-10-07;BU;60-69;966;1078;2044
2020-10-07;LE;60-69;1098;1293;2391
2020-10-07;LE;70-79;861;813;1674
2020-10-07;ZA;70-79;255;252;507
2020-10-07;AV;>80;492;843;1335
2020-10-07;SA;>80;1020;1850;2870
2020-10-07;SO;>80;443;784;1227
2020-10-07;CyL;>80;6022;10876;16898
2020-10-07;PA;0-9;212;186;398
2020-10-07;ZA;0-9;275;265;540
2020-10-07;AV;10-19;236;219;455
2020-10-07;LE;10-19;613;567;1180
2020-10-07;PA;10-19;255;250;505
2020-10-07;VA;10-19;929;906;1835
2020-10-07;ZA;10-19;174;168;342
2020-10-07;CyL;10-19;4081;3828;7909
2020-10-07;BU;20-29;1003;1153;2156
2020-10-07;PA;20-29;374;380;754
2020-10-07;SA;20-29;902;1098;2000
2020-10-07;SE;20-29;424;572;996
2020-10-07;LE;30-39;938;1425;2363
2020-10-07;SE;30-39;577;749;1326
2020-10-07;VA;30-39;1460;1909;3369
2020-10-07;AV;40-49;608;786;1394
2020-10-07;CyL;40-49;8836;11855;20691
2020-10-07;BU;50-59;1339;1855;3194
2020-10-07;PA;50-59;572;725;1297
2020-10-07;ZA;50-59;405;575;980
2020-10-07;PA;60-69;468;506;974
2020-10-07;SA;60-69;1108;1245;2353
2020-10-07;SE;60-69;779;844;1623
2020-10-07;SO;60-69;338;408;746
2020-10-07;ZA;60-69;355;388;743
2020-10-07;AV;70-79;377;419;796
2020-10-07;PA;70-79;325;331;656
2020-10-07;SE;70-79;510;516;1026
2020-10-07;VA;70-79;939;1005;1944
2020-10-07;PA;>80;317;583;900
2020-10-07;VA;>80;948;1869;2817
2020-10-07;SO;0-9;157;139;296
2020-10-07;VA;0-9;1052;894;1946
2020-10-07;CyL;0-9;4344;3820;8164
2020-10-07;SE;10-19;350;308;658
2020-10-07;SO;20-29;249;317;566
2020-10-07;VA;20-29;1220;1418;2638
2020-10-07;AV;30-39;423;564;987
2020-10-07;PA;30-39;420;523;943
2020-10-07;SA;30-39;1047;1425;2472
2020-10-07;ZA;40-49;338;507;845
2020-10-07;AV;50-59;551;856;1407
2020-10-07;SO;50-59;444;694;1138
2020-10-07;VA;60-69;1255;1547;2802
2020-10-07;CyL;60-69;6883;7888;14771
2020-10-07;BU;70-79;639;657;1296
2020-10-07;SA;70-79;772;848;1620
2020-10-07;SO;70-79;231;213;444
2020-10-07;CyL;70-79;4909;5054;9963
2020-10-07;BU;>80;759;1379;2138
2020-10-07;LE;>80;973;1798;2771
2020-10-07;SE;>80;721;1181;1902
2020-10-07;ZA;>80;349;589;938
2020-10-06;PA;0-9;214;185;399
2020-10-06;SA;0-9;646;607;1253
2020-10-06;SE;0-9;408;373;781
2020-10-06;SO;0-9;157;138;295
2020-10-06;CyL;0-9;4307;3790;8097
2020-10-06;LE;10-19;604;557;1161
2020-10-06;PA;10-19;254;245;499
2020-10-06;BU;20-29;992;1139;2131
2020-10-06;PA;20-29;368;375;743
2020-10-06;ZA;20-29;192;232;424
2020-10-06;BU;30-39;1209;1464;2673
2020-10-06;SE;30-39;571;746;1317
2020-10-06;ZA;30-39;250;343;593
2020-10-06;AV;40-49;608;786;1394
2020-10-06;LE;40-49;1319;1925;3244
2020-10-06;CyL;40-49;8774;11777;20551
2020-10-06;SA;50-59;1425;2036;3461
2020-10-06;ZA;50-59;403;574;977
2020-10-06;BU;60-69;957;1067;2024
2020-10-06;CyL;60-69;6819;7824;14643
2020-10-06;AV;70-79;376;416;792
2020-10-06;SA;70-79;759;836;1595
2020-10-06;CyL;70-79;4875;5004;9879
2020-10-06;AV;>80;492;842;1334
2020-10-06;SE;>80;718;1177;1895
2020-10-06;VA;>80;941;1862;2803
2020-10-06;BU;0-9;757;619;1376
2020-10-06;VA;0-9;1037;885;1922
2020-10-06;BU;10-19;768;665;1433
2020-10-06;SE;10-19;340;306;646
2020-10-06;SO;10-19;144;135;279
2020-10-06;VA;10-19;901;890;1791
2020-10-06;ZA;10-19;173;166;339
2020-10-06;CyL;10-19;4006;3772;7778
2020-10-06;SE;20-29;418;574;992
2020-10-06;CyL;20-29;5379;6405;11784
2020-10-06;AV;30-39;419;561;980
2020-10-06;PA;30-39;418;520;938
2020-10-06;SO;30-39;298;407;705
2020-10-06;CyL;30-39;6565;8745;15310
2020-10-06;BU;40-49;1558;1862;3420
2020-10-06;SE;40-49;794;1113;1907
2020-10-06;SO;40-49;421;598;1019
2020-10-06;VA;40-49;1882;2592;4474
2020-10-06;AV;50-59;551;852;1403
2020-10-06;BU;50-59;1328;1841;3169
2020-10-06;LE;50-59;1238;1836;3074
2020-10-06;PA;50-59;569;717;1286
2020-10-06;CyL;50-59;8478;12160;20638
2020-10-06;LE;60-69;1084;1284;2368
2020-10-06;SA;60-69;1093;1228;2321
2020-10-06;SE;60-69;777;838;1615
2020-10-06;SO;60-69;337;406;743
2020-10-06;ZA;60-69;353;386;739
2020-10-06;BU;70-79;637;650;1287
2020-10-06;LE;70-79;853;801;1654
2020-10-06;SE;70-79;511;513;1024
2020-10-06;SO;70-79;229;213;442
2020-10-06;VA;70-79;932;996;1928
2020-10-06;BU;>80;759;1373;2132
2020-10-06;SA;>80;1015;1823;2838
2020-10-06;AV;0-9;248;220;468
2020-10-06;LE;0-9;567;498;1065
2020-10-06;ZA;0-9;273;265;538
2020-10-06;AV;10-19;236;219;455
2020-10-06;SA;10-19;586;589;1175
2020-10-06;AV;20-29;304;365;669
2020-10-06;LE;20-29;777;920;1697
2020-10-06;SA;20-29;871;1075;1946
2020-10-06;SO;20-29;247;317;564
2020-10-06;VA;20-29;1210;1408;2618
2020-10-06;LE;30-39;921;1408;2329
2020-10-06;SA;30-39;1035;1407;2442
2020-10-06;VA;30-39;1444;1889;3333
2020-10-06;PA;40-49;581;688;1269
2020-10-06;SA;40-49;1275;1709;2984
2020-10-06;ZA;40-49;336;504;840
2020-10-06;SE;50-59;929;1390;2319
2020-10-06;SO;50-59;442;693;1135
2020-10-06;VA;50-59;1593;2221;3814
2020-10-06;AV;60-69;512;577;1089
2020-10-06;PA;60-69;464;503;967
2020-10-06;VA;60-69;1242;1535;2777
2020-10-06;PA;70-79;324;328;652
2020-10-06;ZA;70-79;254;251;505
2020-10-06;LE;>80;970;1788;2758
2020-10-06;PA;>80;313;583;896
2020-10-06;SO;>80;442;783;1225
2020-10-06;ZA;>80;346;586;932
2020-10-06;CyL;>80;5996;10817;16813
2020-10-05;SA;0-9;638;604;1242
2020-10-05;VA;0-9;1025;872;1897
2020-10-05;AV;10-19;235;218;453
2020-10-05;LE;10-19;588;553;1141
2020-10-05;PA;10-19;251;235;486
2020-10-05;SA;10-19;572;574;1146
2020-10-05;SE;10-19;329;301;630
2020-10-05;SO;10-19;144;136;280
2020-10-05;LE;20-29;765;912;1677
2020-10-05;CyL;20-29;5323;6341;11664
2020-10-05;VA;40-49;1870;2568;4438
2020-10-05;AV;50-59;547;847;1394
2020-10-05;SA;50-59;1418;2024;3442
2020-10-05;SE;50-59;924;1387;2311
2020-10-05;SO;50-59;441;693;1134
2020-10-05;CyL;50-59;8414;12091;20505
2020-10-05;LE;60-69;1074;1272;2346
2020-10-05;PA;60-69;455;498;953
2020-10-05;SE;60-69;774;835;1609
2020-10-05;VA;60-69;1229;1515;2744
2020-10-05;AV;70-79;373;414;787
2020-10-05;BU;70-79;634;644;1278
2020-10-05;SA;70-79;754;835;1589
2020-10-05;SE;70-79;511;513;1024
2020-10-05;VA;70-79;917;983;1900
2020-10-05;ZA;70-79;250;245;495
2020-10-05;CyL;70-79;4836;4972;9808
2020-10-05;AV;>80;492;842;1334
2020-10-05;PA;>80;312;582;894
2020-10-05;SE;>80;714;1175;1889
2020-10-05;SO;>80;442;782;1224
2020-10-05;ZA;>80;346;583;929
2020-10-05;AV;0-9;243;218;461
2020-10-05;BU;0-9;737;608;1345
2020-10-05;LE;0-9;564;492;1056
2020-10-05;ZA;0-9;272;263;535
2020-10-05;CyL;0-9;4251;3749;8000
2020-10-05;VA;10-19;877;882;1759
2020-10-05;AV;20-29;300;361;661
2020-10-05;BU;20-29;985;1122;2107
2020-10-05;PA;20-29;363;369;732
2020-10-05;SO;20-29;247;315;562
2020-10-05;BU;30-39;1197;1453;2650
2020-10-05;VA;30-39;1430;1869;3299
2020-10-05;CyL;30-39;6505;8661;15166
2020-10-05;BU;40-49;1545;1849;3394
2020-10-05;LE;40-49;1309;1903;3212
2020-10-05;SA;40-49;1261;1696;2957
2020-10-05;ZA;40-49;333;501;834
2020-10-05;LE;50-59;1222;1825;3047
2020-10-05;VA;50-59;1582;2204;3786
2020-10-05;AV;60-69;504;576;1080
2020-10-05;SO;60-69;336;407;743
2020-10-05;ZA;60-69;348;383;731
2020-10-05;CyL;60-69;6756;7765;14521
2020-10-05;PA;70-79;319;325;644
2020-10-05;LE;>80;963;1774;2737
2020-10-05;VA;>80;928;1824;2752
2020-10-05;PA;0-9;211;183;394
2020-10-05;SE;0-9;404;371;775
2020-10-05;SO;0-9;157;138;295
2020-10-05;BU;10-19;743;654;1397
2020-10-05;ZA;10-19;173;167;340
2020-10-05;CyL;10-19;3912;3720;7632
2020-10-05;SA;20-29;858;1066;1924
2020-10-05;SE;20-29;415;571;986
2020-10-05;VA;20-29;1202;1396;2598
2020-10-05;ZA;20-29;188;229;417
2020-10-05;AV;30-39;414;558;972
2020-10-05;LE;30-39;915;1387;2302
2020-10-05;PA;30-39;417;510;927
2020-10-05;SA;30-39;1025;1399;2424
2020-10-05;SE;30-39;562;739;1301
2020-10-05;SO;30-39;297;406;703
2020-10-05;ZA;30-39;248;340;588
2020-10-05;AV;40-49;606;780;1386
2020-10-05;PA;40-49;576;687;1263
2020-10-05;SE;40-49;789;1113;1902
2020-10-05;SO;40-49;421;598;1019
2020-10-05;CyL;40-49;8710;11695;20405
2020-10-05;BU;50-59;1320;1828;3148
2020-10-05;PA;50-59;563;712;1275
2020-10-05;ZA;50-59;397;571;968
2020-10-05;BU;60-69;949;1059;2008
2020-10-05;SA;60-69;1087;1220;2307
2020-10-05;LE;70-79;849;800;1649
2020-10-05;SO;70-79;229;213;442
2020-10-05;BU;>80;756;1372;2128
2020-10-05;SA;>80;1009;1813;2822
2020-10-05;CyL;>80;5962;10747;16709
2020-10-04;BU;10-19;733;653;1386
2020-10-04;VA;10-19;868;881;1749
2020-10-04;CyL;10-19;3868;3686;7554
2020-10-04;BU;20-29;980;1113;2093
2020-10-04;SA;20-29;846;1060;1906
2020-10-04;SO;20-29;248;315;563
2020-10-04;ZA;20-29;188;228;416
2020-10-04;CyL;20-29;5286;6294;11580
2020-10-04;AV;30-39;413;558;971
2020-10-04;BU;40-49;1531;1837;3368
2020-10-04;SA;40-49;1250;1693;2943
2020-10-04;VA;40-49;1855;2538;4393
2020-10-04;CyL;40-49;8646;11618;20264
2020-10-04;BU;50-59;1310;1810;3120
2020-10-04;LE;50-59;1217;1819;3036
2020-10-04;ZA;50-59;396;568;964
2020-10-04;AV;60-69;500;575;1075
2020-10-04;LE;60-69;1072;1272;2344
2020-10-04;SO;60-69;336;406;742
2020-10-04;VA;60-69;1222;1504;2726
2020-10-04;ZA;60-69;348;383;731
2020-10-04;LE;70-79;850;800;1650
2020-10-04;PA;70-79;315;322;637
2020-10-04;SE;70-79;510;514;1024
2020-10-04;SO;70-79;229;213;442
2020-10-04;VA;70-79;909;974;1883
2020-10-04;CyL;70-79;4814;4952;9766
2020-10-04;AV;>80;490;841;1331
2020-10-04;PA;>80;311;577;888
2020-10-04;SA;>80;1005;1809;2814
2020-10-04;SO;>80;441;782;1223
2020-10-04;BU;0-9;730;599;1329
2020-10-04;PA;0-9;208;178;386
2020-10-04;SA;0-9;626;604;1230
2020-10-04;SE;0-9;399;375;774
2020-10-04;CyL;0-9;4212;3730;7942
2020-10-04;PA;10-19;249;228;477
2020-10-04;SA;10-19;565;563;1128
2020-10-04;ZA;10-19;170;167;337
2020-10-04;LE;20-29;758;905;1663
2020-10-04;PA;20-29;361;365;726
2020-10-04;LE;30-39;909;1379;2288
2020-10-04;SA;30-39;1020;1392;2412
2020-10-04;SE;30-39;557;737;1294
2020-10-04;ZA;30-39;247;339;586
2020-10-04;CyL;30-39;6458;8624;15082
2020-10-04;AV;40-49;597;775;1372
2020-10-04;SO;40-49;424;597;1021
2020-10-04;AV;50-59;546;847;1393
2020-10-04;SA;50-59;1410;2017;3427
2020-10-04;SO;50-59;441;693;1134
2020-10-04;VA;50-59;1564;2183;3747
2020-10-04;CyL;50-59;8363;12026;20389
2020-10-04;PA;60-69;450;494;944
2020-10-04;CyL;60-69;6722;7742;14464
2020-10-04;BU;>80;757;1365;2122
2020-10-04;SE;>80;710;1175;1885
2020-10-04;ZA;>80;345;583;928
2020-10-04;CyL;>80;5944;10711;16655
2020-10-04;AV;0-9;242;217;459
2020-10-04;LE;0-9;559;487;1046
2020-10-04;SO;0-9;157;138;295
2020-10-04;VA;0-9;1021;870;1891
2020-10-04;ZA;0-9;270;262;532
2020-10-04;AV;10-19;237;215;452
2020-10-04;LE;10-19;575;546;1121
2020-10-04;SE;10-19;329;295;624
2020-10-04;SO;10-19;142;138;280
2020-10-04;AV;20-29;296;359;655
2020-10-04;SE;20-29;414;570;984
2020-10-04;VA;20-29;1195;1379;2574
2020-10-04;BU;30-39;1182;1442;2624
2020-10-04;PA;30-39;412;509;921
2020-10-04;SO;30-39;296;406;702
2020-10-04;VA;30-39;1422;1862;3284
2020-10-04;LE;40-49;1305;1895;3200
2020-10-04;PA;40-49;565;676;1241
2020-10-04;SE;40-49;786;1107;1893
2020-10-04;ZA;40-49;333;500;833
2020-10-04;PA;50-59;555;709;1264
2020-10-04;SE;50-59;924;1380;2304
2020-10-04;BU;60-69;940;1056;1996
2020-10-04;SA;60-69;1083;1220;2303
2020-10-04;SE;60-69;771;832;1603
2020-10-04;AV;70-79;373;412;785
2020-10-04;BU;70-79;629;640;1269
2020-10-04;SA;70-79;750;833;1583
2020-10-04;ZA;70-79;249;244;493
2020-10-04;LE;>80;964;1771;2735
2020-10-04;VA;>80;921;1808;2729
2020-10-01;AV;0-9;234;213;447
2020-10-01;LE;0-9;546;470;1016
2020-10-01;PA;0-9;202;166;368
2020-10-01;SO;0-9;157;137;294
2020-10-01;VA;0-9;1008;843;1851
2020-10-01;ZA;0-9;269;261;530
2020-10-01;CyL;0-9;4152;3650;7802
2020-10-01;BU;10-19;708;636;1344
2020-10-01;CyL;10-19;3750;3598;7348
2020-10-01;LE;20-29;729;876;1605
2020-10-01;PA;20-29;349;353;702
2020-10-01;SA;20-29;835;1045;1880
2020-10-01;SE;20-29;407;563;970
2020-10-01;AV;30-39;407;549;956
2020-10-01;AV;40-49;589;767;1356
2020-10-01;LE;40-49;1273;1853;3126
2020-10-01;AV;50-59;539;840;1379
2020-10-01;SA;50-59;1394;1995;3389
2020-10-01;SO;50-59;439;692;1131
2020-10-01;LE;60-69;1050;1252;2302
2020-10-01;SE;60-69;764;830;1594
2020-10-01;PA;70-79;308;321;629
2020-10-01;VA;70-79;897;958;1855
2020-10-01;BU;>80;751;1353;2104
2020-10-01;SA;0-9;628;606;1234
2020-10-01;LE;10-19;539;525;1064
2020-10-01;PA;10-19;239;220;459
2020-10-01;SA;10-19;556;556;1112
2020-10-01;ZA;10-19;167;161;328
2020-10-01;BU;20-29;959;1093;2052
2020-10-01;SO;20-29;244;315;559
2020-10-01;ZA;20-29;182;224;406
2020-10-01;BU;30-39;1160;1418;2578
2020-10-01;PA;30-39;404;498;902
2020-10-01;SA;30-39;1006;1378;2384
2020-10-01;SE;30-39;555;734;1289
2020-10-01;BU;40-49;1509;1810;3319
2020-10-01;SA;40-49;1235;1682;2917
2020-10-01;SE;40-49;778;1096;1874
2020-10-01;ZA;40-49;331;495;826
2020-10-01;LE;50-59;1185;1768;2953
2020-10-01;SE;50-59;921;1372;2293
2020-10-01;CyL;50-59;8245;11872;20117
2020-10-01;AV;60-69;492;565;1057
2020-10-01;BU;60-69;928;1036;1964
2020-10-01;PA;60-69;437;478;915
2020-10-01;SA;60-69;1068;1208;2276
2020-10-01;SO;60-69;335;405;740
2020-10-01;VA;60-69;1197;1481;2678
2020-10-01;CyL;60-69;6610;7637;14247
2020-10-01;AV;70-79;368;410;778
2020-10-01;LE;70-79;832;785;1617
2020-10-01;ZA;70-79;247;241;488
2020-10-01;AV;>80;489;835;1324
2020-10-01;LE;>80;943;1727;2670
2020-10-01;PA;>80;305;570;875
2020-10-01;SE;>80;709;1165;1874
2020-10-01;SO;>80;439;780;1219
2020-10-01;ZA;>80;338;566;904
2020-10-01;CyL;>80;5876;10595;16471
2020-10-01;BU;0-9;713;585;1298
2020-10-01;SE;0-9;395;369;764
2020-10-01;AV;10-19;225;211;436
2020-10-01;SE;10-19;323;290;613
2020-10-01;SO;10-19;140;139;279
2020-10-01;VA;10-19;853;860;1713
2020-10-01;AV;20-29;290;348;638
2020-10-01;VA;20-29;1159;1347;2506
2020-10-01;CyL;20-29;5154;6164;11318
2020-10-01;LE;30-39;884;1354;2238
2020-10-01;SO;30-39;294;403;697
2020-10-01;VA;30-39;1408;1833;3241
2020-10-01;ZA;30-39;245;331;576
2020-10-01;CyL;30-39;6363;8498;14861
2020-10-01;PA;40-49;550;659;1209
2020-10-01;SO;40-49;419;593;1012
2020-10-01;VA;40-49;1820;2498;4318
2020-10-01;CyL;40-49;8504;11453;19957
2020-10-01;BU;50-59;1298;1792;3090
2020-10-01;PA;50-59;541;698;1239
2020-10-01;VA;50-59;1539;2158;3697
2020-10-01;ZA;50-59;389;557;946
2020-10-01;ZA;60-69;339;382;721
2020-10-01;BU;70-79;618;628;1246
2020-10-01;SA;70-79;744;823;1567
2020-10-01;SE;70-79;510;512;1022
2020-10-01;SO;70-79;229;213;442
2020-10-01;CyL;70-79;4753;4891;9644
2020-10-01;SA;>80;993;1801;2794
2020-10-01;VA;>80;909;1798;2707
2020-09-30;AV;0-9;231;212;443
2020-09-30;LE;0-9;538;460;998
2020-09-30;SE;0-9;387;365;752
2020-09-30;ZA;0-9;267;259;526
2020-09-30;AV;10-19;221;209;430
2020-09-30;BU;10-19;715;634;1349
2020-09-30;LE;10-19;507;505;1012
2020-09-30;SO;10-19;140;135;275
2020-09-30;VA;10-19;838;848;1686
2020-09-30;LE;20-29;711;857;1568
2020-09-30;PA;20-29;346;351;697
2020-09-30;SA;20-29;819;1036;1855
2020-09-30;VA;20-29;1150;1335;2485
2020-09-30;LE;30-39;865;1336;2201
2020-09-30;PA;30-39;403;491;894
2020-09-30;SE;30-39;553;724;1277
2020-09-30;SO;30-39;294;401;695
2020-09-30;VA;30-39;1396;1825;3221
2020-09-30;ZA;30-39;244;328;572
2020-09-30;CyL;30-39;6318;8439;14757
2020-09-30;SA;40-49;1231;1669;2900
2020-09-30;AV;50-59;535;838;1373
2020-09-30;PA;50-59;535;685;1220
2020-09-30;SA;50-59;1380;1984;3364
2020-09-30;SO;50-59;440;692;1132
2020-09-30;CyL;50-59;8162;11754;19916
2020-09-30;LE;60-69;1033;1237;2270
2020-09-30;SE;60-69;761;828;1589
2020-09-30;VA;60-69;1185;1473;2658
2020-09-30;ZA;60-69;336;380;716
2020-09-30;CyL;60-69;6552;7587;14139
2020-09-30;AV;70-79;364;407;771
2020-09-30;LE;70-79;821;772;1593
2020-09-30;SA;70-79;742;816;1558
2020-09-30;VA;>80;904;1790;2694
2020-09-30;BU;0-9;706;592;1298
2020-09-30;PA;0-9;199;164;363
2020-09-30;SA;0-9;617;599;1216
2020-09-30;SO;0-9;158;137;295
2020-09-30;VA;0-9;1008;838;1846
2020-09-30;PA;10-19;235;216;451
2020-09-30;SA;10-19;548;542;1090
2020-09-30;SE;10-19;319;287;606
2020-09-30;ZA;10-19;166;159;325
2020-09-30;CyL;10-19;3689;3535;7224
2020-09-30;AV;20-29;283;348;631
2020-09-30;SO;20-29;243;315;558
2020-09-30;ZA;20-29;181;221;402
2020-09-30;SA;30-39;1005;1375;2380
2020-09-30;AV;40-49;587;767;1354
2020-09-30;VA;40-49;1805;2469;4274
2020-09-30;ZA;40-49;328;491;819
2020-09-30;CyL;40-49;8435;11351;19786
2020-09-30;BU;50-59;1286;1775;3061
2020-09-30;LE;50-59;1167;1733;2900
2020-09-30;BU;60-69;918;1025;1943
2020-09-30;PA;60-69;430;470;900
2020-09-30;PA;70-79;304;315;619
2020-09-30;SE;70-79;508;511;1019
2020-09-30;VA;70-79;889;950;1839
2020-09-30;ZA;70-79;247;239;486
2020-09-30;AV;>80;489;832;1321
2020-09-30;BU;>80;747;1349;2096
2020-09-30;PA;>80;305;565;870
2020-09-30;SE;>80;704;1152;1856
2020-09-30;SO;>80;439;778;1217
2020-09-30;ZA;>80;336;566;902
2020-09-30;CyL;0-9;4111;3626;7737
2020-09-30;BU;20-29;946;1081;2027
2020-09-30;SE;20-29;406;560;966
2020-09-30;CyL;20-29;5085;6104;11189
2020-09-30;AV;30-39;405;548;953
2020-09-30;BU;30-39;1153;1411;2564
2020-09-30;BU;40-49;1503;1797;3300
2020-09-30;LE;40-49;1247;1820;3067
2020-09-30;PA;40-49;541;652;1193
2020-09-30;SE;40-49;776;1093;1869
2020-09-30;SO;40-49;417;593;1010
2020-09-30;SE;50-59;918;1364;2282
2020-09-30;VA;50-59;1513;2135;3648
2020-09-30;ZA;50-59;388;548;936
2020-09-30;AV;60-69;490;563;1053
2020-09-30;SA;60-69;1064;1206;2270
2020-09-30;SO;60-69;335;405;740
2020-09-30;BU;70-79;616;624;1240
2020-09-30;SO;70-79;229;213;442
2020-09-30;CyL;70-79;4720;4847;9567
2020-09-30;LE;>80;932;1703;2635
2020-09-30;SA;>80;991;1797;2788
2020-09-30;CyL;>80;5847;10532;16379
2020-09-29;BU;0-9;666;567;1233
2020-09-29;SO;0-9;155;136;291
2020-09-29;CyL;0-9;3986;3504;7490
2020-09-29;AV;10-19;215;205;420
2020-09-29;LE;10-19;486;493;979
2020-09-29;SA;10-19;527;538;1065
2020-09-29;SO;10-19;136;131;267
2020-09-29;VA;10-19;817;831;1648
2020-09-29;AV;20-29;276;340;616
2020-09-29;SE;20-29;397;552;949
2020-09-29;LE;30-39;852;1319;2171
2020-09-29;SA;30-39;989;1356;2345
2020-09-29;CyL;30-39;6216;8328;14544
2020-09-29;BU;40-49;1476;1768;3244
2020-09-29;PA;40-49;532;634;1166
2020-09-29;SE;40-49;772;1081;1853
2020-09-29;SO;40-49;418;593;1011
2020-09-29;AV;50-59;528;833;1361
2020-09-29;LE;50-59;1157;1716;2873
2020-09-29;SA;50-59;1380;1963;3343
2020-09-29;SE;50-59;912;1353;2265
2020-09-29;SO;50-59;439;685;1124
2020-09-29;PA;60-69;427;466;893
2020-09-29;SE;60-69;759;822;1581
2020-09-29;ZA;60-69;333;377;710
2020-09-29;BU;70-79;606;617;1223
2020-09-29;PA;70-79;296;310;606
2020-09-29;ZA;70-79;241;235;476
2020-09-29;BU;>80;739;1336;2075
2020-09-29;SA;>80;984;1787;2771
2020-09-29;SO;>80;438;774;1212
2020-09-29;ZA;>80;331;554;885
2020-09-29;CyL;>80;5782;10443;16225
2020-09-29;AV;0-9;229;209;438
2020-09-29;PA;0-9;194;160;354
2020-09-29;ZA;0-9;263;255;518
2020-09-29;PA;10-19;229;207;436
2020-09-29;SE;10-19;306;284;590
2020-09-29;ZA;10-19;161;151;312
2020-09-29;CyL;10-19;3544;3434;6978
2020-09-29;BU;20-29;925;1058;1983
2020-09-29;LE;20-29;704;839;1543
2020-09-29;SA;20-29;818;1019;1837
2020-09-29;SO;20-29;244;311;555
2020-09-29;AV;30-39;397;539;936
2020-09-29;BU;30-39;1129;1378;2507
2020-09-29;SO;30-39;292;401;693
2020-09-29;AV;40-49;586;761;1347
2020-09-29;VA;40-49;1793;2441;4234
2020-09-29;ZA;40-49;328;485;813
2020-09-29;BU;50-59;1266;1755;3021
2020-09-29;VA;50-59;1504;2120;3624
2020-09-29;ZA;50-59;383;545;928
2020-09-29;VA;60-69;1161;1450;2611
2020-09-29;AV;70-79;361;405;766
2020-09-29;SA;70-79;734;812;1546
2020-09-29;SO;70-79;229;212;441
2020-09-29;AV;>80;487;829;1316
2020-09-29;VA;>80;890;1782;2672
2020-09-29;LE;0-9;522;439;961
2020-09-29;SA;0-9;594;578;1172
2020-09-29;SE;0-9;386;356;742
2020-09-29;VA;0-9;977;804;1781
2020-09-29;BU;10-19;667;594;1261
2020-09-29;PA;20-29;338;343;681
2020-09-29;VA;20-29;1139;1314;2453
2020-09-29;ZA;20-29;172;219;391
2020-09-29;CyL;20-29;5013;5995;11008
2020-09-29;PA;30-39;392;483;875
2020-09-29;SE;30-39;542;718;1260
2020-09-29;VA;30-39;1383;1812;3195
2020-09-29;ZA;30-39;240;322;562
2020-09-29;LE;40-49;1228;1799;3027
2020-09-29;SA;40-49;1219;1654;2873
2020-09-29;CyL;40-49;8352;11216;19568
2020-09-29;PA;50-59;522;671;1193
2020-09-29;CyL;50-59;8091;11641;19732
2020-09-29;AV;60-69;487;557;1044
2020-09-29;BU;60-69;899;1016;1915
2020-09-29;LE;60-69;1012;1229;2241
2020-09-29;SA;60-69;1048;1191;2239
2020-09-29;SO;60-69;335;405;740
2020-09-29;CyL;60-69;6461;7513;13974
2020-09-29;LE;70-79;816;762;1578
2020-09-29;SE;70-79;505;511;1016
2020-09-29;VA;70-79;879;945;1824
2020-09-29;CyL;70-79;4667;4809;9476
2020-09-29;LE;>80;919;1670;2589
2020-09-29;PA;>80;300;563;863
2020-09-29;SE;>80;694;1148;1842
2020-09-28;LE;0-9;517;432;949
2020-09-28;SA;0-9;579;570;1149
2020-09-28;VA;0-9;970;799;1769
2020-09-28;CyL;0-9;3941;3467;7408
2020-09-28;BU;10-19;662;583;1245
2020-09-28;SA;10-19;514;531;1045
2020-09-28;SE;10-19;302;280;582
2020-09-28;ZA;10-19;160;150;310
2020-09-28;SE;20-29;395;552;947
2020-09-28;AV;30-39;397;539;936
2020-09-28;PA;30-39;388;480;868
2020-09-28;SA;30-39;986;1345;2331
2020-09-28;VA;30-39;1373;1794;3167
2020-09-28;ZA;30-39;239;321;560
2020-09-28;LE;40-49;1219;1781;3000
2020-09-28;SA;40-49;1207;1641;2848
2020-09-28;SE;40-49;769;1077;1846
2020-09-28;SO;40-49;417;594;1011
2020-09-28;CyL;50-59;8034;11589;19623
2020-09-28;AV;60-69;485;554;1039
2020-09-28;LE;60-69;1001;1220;2221
2020-09-28;PA;60-69;425;463;888
2020-09-28;ZA;60-69;332;375;707
2020-09-28;CyL;60-69;6418;7478;13896
2020-09-28;SO;70-79;229;212;441
2020-09-28;VA;70-79;874;934;1808
2020-09-28;SA;>80;985;1778;2763
2020-09-28;SE;>80;693;1148;1841
2020-09-28;AV;0-9;228;206;434
2020-09-28;SO;0-9;153;134;287
2020-09-28;ZA;0-9;262;254;516
